entry_time,exit_time,entry_price,exit_price,position,profit_loss,profit_pct,duration_hours,exit_reason,entry_month,exit_month
2021-04-01 17:00:00,2021-04-04 11:00:00,58501.63,57275.55,SHORT,461.7368413288018,2.0958048519331762,66.0,Bullish MACD divergence detected,2021-04,2021-04
2021-04-07 05:00:00,2021-04-09 01:00:00,58285.99,57978.35,LONG,-118.48683778111166,-0.5278112287360983,44.0,Bearish MACD divergence detected,2021-04,2021-04
2021-04-10 00:00:00,2021-04-10 02:00:00,58109.08,58721.55,LONG,234.88898381758986,1.0540005107635522,2.0,Bearish MACD divergence detected,2021-04,2021-04
2021-04-10 20:00:00,2021-04-11 00:00:00,58615.28,60148.5,LONG,587.9013821516048,2.6157343272948643,4.0,Bearish MACD divergence detected,2021-04,2021-04
2021-04-11 15:00:00,2021-04-11 19:00:00,59645.46,59705.53,LONG,23.181797304842856,0.10071177253054919,4.0,Bearish MACD divergence detected,2021-04,2021-04
2021-04-12 11:00:00,2021-04-12 20:00:00,60241.5,60049.92,LONG,-73.12903384078436,-0.31801996962227325,9.0,Bearish MACD divergence detected,2021-04,2021-04
2021-04-14 21:00:00,2021-04-18 03:00:00,62773.65,55014.46,LONG,-2827.617718798002,-12.360584417187788,78.0,Trailing stop hit at $55443.98 (12.5% from high of $63369.50),2021-04,2021-04
2021-04-20 10:00:00,2021-04-23 06:00:00,55908.52,49051.48,LONG,-2453.632455371477,-12.264749630288897,68.0,Trailing stop hit at $49065.55 (14.0% from high of $57020.76),2021-04,2021-04
2021-04-29 11:00:00,2021-04-30 15:00:00,54300.16,57180.06,SHORT,928.9052963805466,-5.303667613502417,28.0,Trailing stop hit at $56962.39 (8.0% from low of $52742.95),2021-04,2021-04
